Week,Day Type,Borough,Route,Direction,Hour,Load Percentage,Trips with APC
05/15/2023,Weekday,Staten Island,SIM7,SB,16,45,14
05/15/2023,Weekday,Staten Island,SIM7,SB,17,38,22
05/15/2023,Weekday,Staten Island,SIM7,SB,18,33,8
05/15/2023,Weekday,Staten Island,SIM7,SB,19,14,15
05/15/2023,Weekday,Staten Island,SIM8,NB,4,46,16
05/15/2023,Weekday,Staten Island,SIM8,NB,5,51,31
05/15/2023,Weekday,Staten Island,SIM8,NB,6,51,48
05/15/2023,Weekday,Staten Island,SIM8,NB,7,53,27
05/15/2023,Weekday,Staten Island,SIM8,NB,8,40,16
05/15/2023,Weekday,Staten Island,SIM8,NB,9,26,3
05/15/2023,Weekday,Staten Island,SIM8,SB,13,76,5
05/15/2023,Weekday,Staten Island,SIM8,SB,14,60,17
05/15/2023,Weekday,Staten Island,SIM8,SB,15,58,19
05/15/2023,Weekday,Staten Island,SIM8,SB,16,48,23
05/15/2023,Weekday,Staten Island,SIM8,SB,17,56,15
05/15/2023,Weekday,Staten Island,SIM8,SB,18,37,18
05/15/2023,Weekday,Staten Island,SIM8,SB,19,35,11
05/15/2023,Weekday,Staten Island,SIM8,SB,20,32,12
05/15/2023,Weekday,Staten Island,SIM8,SB,21,16,2
05/15/2023,Weekday,Staten Island,SIM8X,NB,6,33,10
05/15/2023,Weekday,Staten Island,SIM8X,NB,7,44,13
05/15/2023,Weekday,Staten Island,SIM8X,NB,8,27,4
05/15/2023,Weekday,Staten Island,SIM8X,SB,15,36,1
05/15/2023,Weekday,Staten Island,SIM8X,SB,16,34,14
05/15/2023,Weekday,Staten Island,SIM8X,SB,17,38,9
05/15/2023,Weekday,Staten Island,SIM8X,SB,18,22,8
05/15/2023,Weekday,Staten Island,SIM8X,SB,19,21,4
05/15/2023,Weekday,Staten Island,SIM9,NB,5,24,15
05/15/2023,Weekday,Staten Island,SIM9,NB,6,30,20
05/15/2023,Weekday,Staten Island,SIM9,NB,7,25,20
05/15/2023,Weekday,Staten Island,SIM9,NB,8,18,10
05/15/2023,Weekday,Staten Island,SIM9,SB,14,32,4
05/15/2023,Weekday,Staten Island,SIM9,SB,15,35,7
05/15/2023,Weekday,Staten Island,SIM9,SB,16,31,13
05/15/2023,Weekday,Staten Island,SIM9,SB,17,24,12
05/15/2023,Weekday,Staten Island,SIM9,SB,18,20,9
05/15/2023,Weekday,Staten Island,SIM9,SB,19,14,14
05/15/2023,Weekday,Staten Island,SIM9,SB,20,2,1
05/15/2023,Weekend,Bronx,BXM1,NB,0,15,2
05/15/2023,Weekend,Bronx,BXM1,NB,7,13,1
05/15/2023,Weekend,Bronx,BXM1,NB,9,23,2
05/15/2023,Weekend,Bronx,BXM1,NB,10,20,1
05/15/2023,Weekend,Bronx,BXM1,NB,11,39,2
05/15/2023,Weekend,Bronx,BXM1,NB,12,32,2
05/15/2023,Weekend,Bronx,BXM1,NB,13,21,3
05/15/2023,Weekend,Bronx,BXM1,NB,14,28,2
05/15/2023,Weekend,Bronx,BXM1,NB,15,16,1
05/15/2023,Weekend,Bronx,BXM1,NB,16,33,3
05/15/2023,Weekend,Bronx,BXM1,NB,17,45,1
05/15/2023,Weekend,Bronx,BXM1,NB,18,38,1
05/15/2023,Weekend,Bronx,BXM1,NB,19,35,2
05/15/2023,Weekend,Bronx,BXM1,NB,20,42,1
05/15/2023,Weekend,Bronx,BXM1,NB,22,15,2
05/15/2023,Weekend,Bronx,BXM1,NB,23,24,1
05/15/2023,Weekend,Bronx,BXM1,SB,7,15,2
05/15/2023,Weekend,Bronx,BXM1,SB,8,51,1
05/15/2023,Weekend,Bronx,BXM1,SB,9,25,1
05/15/2023,Weekend,Bronx,BXM1,SB,10,45,3
05/15/2023,Weekend,Bronx,BXM1,SB,11,29,1
05/15/2023,Weekend,Bronx,BXM1,SB,12,26,3
05/15/2023,Weekend,Bronx,BXM1,SB,13,25,2
05/15/2023,Weekend,Bronx,BXM1,SB,14,20,1
05/15/2023,Weekend,Bronx,BXM1,SB,15,17,2
05/15/2023,Weekend,Bronx,BXM1,SB,16,10,3
05/15/2023,Weekend,Bronx,BXM1,SB,17,11,1
05/15/2023,Weekend,Bronx,BXM1,SB,18,12,2
05/15/2023,Weekend,Bronx,BXM1,SB,20,9,1
05/15/2023,Weekend,Bronx,BXM1,SB,21,10,2
05/15/2023,Weekend,Bronx,BXM1,SB,22,9,1
05/15/2023,Weekend,Bronx,BXM1,SB,23,9,1
05/15/2023,Weekend,Bronx,BXM10,NB,0,52,2
05/15/2023,Weekend,Bronx,BXM10,NB,8,29,1
05/15/2023,Weekend,Bronx,BXM10,NB,9,13,1
05/15/2023,Weekend,Bronx,BXM10,NB,10,7,1
05/15/2023,Weekend,Bronx,BXM10,NB,11,22,1
05/15/2023,Weekend,Bronx,BXM10,NB,12,16,2
05/15/2023,Weekend,Bronx,BXM10,NB,13,8,2
05/15/2023,Weekend,Bronx,BXM10,NB,14,20,4
05/15/2023,Weekend,Bronx,BXM10,NB,16,20,3
05/15/2023,Weekend,Bronx,BXM10,NB,17,47,2
05/15/2023,Weekend,Bronx,BXM10,NB,18,76,1
05/15/2023,Weekend,Bronx,BXM10,NB,19,27,1
05/15/2023,Weekend,Bronx,BXM10,NB,20,56,1
05/15/2023,Weekend,Bronx,BXM10,NB,21,39,2
05/15/2023,Weekend,Bronx,BXM10,NB,22,40,1
05/15/2023,Weekend,Bronx,BXM10,NB,23,55,2
05/15/2023,Weekend,Bronx,BXM10,SB,6,31,1
05/15/2023,Weekend,Bronx,BXM10,SB,7,42,1
05/15/2023,Weekend,Bronx,BXM10,SB,8,31,1
05/15/2023,Weekend,Bronx,BXM10,SB,9,29,1
05/15/2023,Weekend,Bronx,BXM10,SB,10,65,2
05/15/2023,Weekend,Bronx,BXM10,SB,11,24,1
05/15/2023,Weekend,Bronx,BXM10,SB,12,48,3
05/15/2023,Weekend,Bronx,BXM10,SB,13,40,1
05/15/2023,Weekend,Bronx,BXM10,SB,14,29,2
05/15/2023,Weekend,Bronx,BXM10,SB,15,21,4
05/15/2023,Weekend,Bronx,BXM10,SB,16,20,1
05/15/2023,Weekend,Bronx,BXM10,SB,17,16,3
05/15/2023,Weekend,Bronx,BXM10,SB,18,16,1
05/15/2023,Weekend,Bronx,BXM10,SB,19,11,2
05/15/2023,Weekend,Bronx,BXM10,SB,21,22,2
05/15/2023,Weekend,Bronx,BXM10,SB,23,3,2
05/15/2023,Weekend,Bronx,BXM11,NB,0,58,1
05/15/2023,Weekend,Bronx,BXM11,NB,9,2,1
05/15/2023,Weekend,Bronx,BXM11,NB,10,12,2
05/15/2023,Weekend,Bronx,BXM11,NB,11,4,1
05/15/2023,Weekend,Bronx,BXM11,NB,13,7,2
05/15/2023,Weekend,Bronx,BXM11,NB,15,38,1
05/15/2023,Weekend,Bronx,BXM11,NB,17,27,2
05/15/2023,Weekend,Bronx,BXM11,NB,18,31,2
05/15/2023,Weekend,Bronx,BXM11,NB,19,33,1
05/15/2023,Weekend,Bronx,BXM11,NB,20,20,1
05/15/2023,Weekend,Bronx,BXM11,NB,21,26,2
05/15/2023,Weekend,Bronx,BXM11,NB,23,40,2
05/15/2023,Weekend,Bronx,BXM11,SB,8,28,3
05/15/2023,Weekend,Bronx,BXM11,SB,9,33,3
05/15/2023,Weekend,Bronx,BXM11,SB,11,16,1
05/15/2023,Weekend,Bronx,BXM11,SB,13,15,1
05/15/2023,Weekend,Bronx,BXM11,SB,15,5,3
05/15/2023,Weekend,Bronx,BXM11,SB,16,29,1
05/15/2023,Weekend,Bronx,BXM11,SB,19,8,2
05/15/2023,Weekend,Bronx,BXM11,SB,20,4,2
05/15/2023,Weekend,Bronx,BXM11,SB,22,11,1
05/15/2023,Weekend,Bronx,BXM11,SB,23,4,2
05/15/2023,Weekend,Bronx,BXM2,NB,0,47,2
05/15/2023,Weekend,Bronx,BXM2,NB,8,15,1
05/15/2023,Weekend,Bronx,BXM2,NB,9,4,1
05/15/2023,Weekend,Bronx,BXM2,NB,10,5,2
05/15/2023,Weekend,Bronx,BXM2,NB,11,9,2
05/15/2023,Weekend,Bronx,BXM2,NB,12,2,1
05/15/2023,Weekend,Bronx,BXM2,NB,14,2,1
05/15/2023,Weekend,Bronx,BXM2,NB,15,25,4
05/15/2023,Weekend,Bronx,BXM2,NB,16,16,1
05/15/2023,Weekend,Bronx,BXM2,NB,19,15,1
05/15/2023,Weekend,Bronx,BXM2,NB,20,38,1
05/15/2023,Weekend,Bronx,BXM2,NB,21,16,2
05/15/2023,Weekend,Bronx,BXM2,NB,22,25,2
05/15/2023,Weekend,Bronx,BXM2,NB,23,25,3
05/15/2023,Weekend,Bronx,BXM2,SB,7,27,1
05/15/2023,Weekend,Bronx,BXM2,SB,9,34,2
05/15/2023,Weekend,Bronx,BXM2,SB,10,37,2
05/15/2023,Weekend,Bronx,BXM2,SB,11,36,1
05/15/2023,Weekend,Bronx,BXM2,SB,12,31,1
05/15/2023,Weekend,Bronx,BXM2,SB,13,25,3
05/15/2023,Weekend,Bronx,BXM2,SB,14,22,1
05/15/2023,Weekend,Bronx,BXM2,SB,15,11,1
05/15/2023,Weekend,Bronx,BXM2,SB,16,18,1
05/15/2023,Weekend,Bronx,BXM2,SB,17,13,2
05/15/2023,Weekend,Bronx,BXM2,SB,18,25,1
05/15/2023,Weekend,Bronx,BXM2,SB,20,5,2
05/15/2023,Weekend,Bronx,BXM2,SB,21,4,1
05/15/2023,Weekend,Bronx,BXM2,SB,22,4,1
05/15/2023,Weekend,Bronx,BXM3,NB,0,24,1
05/15/2023,Weekend,Bronx,BXM3,NB,8,9,1
05/15/2023,Weekend,Bronx,BXM3,NB,11,4,2
05/15/2023,Weekend,Bronx,BXM3,NB,12,9,1
05/15/2023,Weekend,Bronx,BXM3,NB,15,16,1
05/15/2023,Weekend,Bronx,BXM3,NB,16,29,1
05/15/2023,Weekend,Bronx,BXM3,NB,17,33,1
05/15/2023,Weekend,Bronx,BXM3,NB,18,9,1
05/15/2023,Weekend,Bronx,BXM3,NB,19,20,1
05/15/2023,Weekend,Bronx,BXM3,NB,21,27,2
05/15/2023,Weekend,Bronx,BXM3,SB,6,38,1
05/15/2023,Weekend,Bronx,BXM3,SB,9,31,1
05/15/2023,Weekend,Bronx,BXM3,SB,10,36,1
05/15/2023,Weekend,Bronx,BXM3,SB,11,35,1
05/15/2023,Weekend,Bronx,BXM3,SB,12,15,2
05/15/2023,Weekend,Bronx,BXM3,SB,14,18,1
05/15/2023,Weekend,Bronx,BXM3,SB,15,9,1
05/15/2023,Weekend,Bronx,BXM3,SB,17,5,2
05/15/2023,Weekend,Bronx,BXM3,SB,19,5,2
05/15/2023,Weekend,Bronx,BXM3,SB,22,4,1
05/15/2023,Weekend,Bronx,BXM4,NB,0,25,1
05/15/2023,Weekend,Bronx,BXM4,NB,9,7,1
05/15/2023,Weekend,Bronx,BXM4,NB,13,11,1
05/15/2023,Weekend,Bronx,BXM4,NB,15,21,2
05/15/2023,Weekend,Bronx,BXM4,NB,16,18,1
05/15/2023,Weekend,Bronx,BXM4,NB,17,35,2
05/15/2023,Weekend,Bronx,BXM4,NB,19,27,2
05/15/2023,Weekend,Bronx,BXM4,NB,20,13,1
05/15/2023,Weekend,Bronx,BXM4,NB,21,20,1
05/15/2023,Weekend,Bronx,BXM4,NB,22,16,1
05/15/2023,Weekend,Bronx,BXM4,NB,23,35,1
05/15/2023,Weekend,Bronx,BXM4,SB,7,29,1
05/15/2023,Weekend,Bronx,BXM4,SB,8,18,1
05/15/2023,Weekend,Bronx,BXM4,SB,11,9,1
05/15/2023,Weekend,Bronx,BXM4,SB,12,20,1
05/15/2023,Weekend,Bronx,BXM4,SB,14,24,1
05/15/2023,Weekend,Bronx,BXM4,SB,16,4,1
05/15/2023,Weekend,Bronx,BXM4,SB,17,2,1
05/15/2023,Weekend,Bronx,BXM4,SB,18,13,1
05/15/2023,Weekend,Bronx,BXM4,SB,19,11,1
05/15/2023,Weekend,Bronx,BXM4,SB,20,2,1
05/15/2023,Weekend,Bronx,BXM4,SB,21,5,1
05/15/2023,Weekend,Bronx,BXM6,NB,0,22,1
05/15/2023,Weekend,Bronx,BXM6,NB,9,5,1
05/15/2023,Weekend,Bronx,BXM6,NB,10,7,1
05/15/2023,Weekend,Bronx,BXM6,NB,11,5,1
05/15/2023,Weekend,Bronx,BXM6,NB,12,13,1
05/15/2023,Weekend,Bronx,BXM6,NB,13,9,1
05/15/2023,Weekend,Bronx,BXM6,NB,14,22,1
05/15/2023,Weekend,Bronx,BXM6,NB,15,33,1
05/15/2023,Weekend,Bronx,BXM6,NB,17,27,1
05/15/2023,Weekend,Bronx,BXM6,NB,19,15,1
05/15/2023,Weekend,Bronx,BXM6,NB,20,27,1
05/15/2023,Weekend,Bronx,BXM6,NB,21,20,1
05/15/2023,Weekend,Bronx,BXM6,NB,22,44,1
05/15/2023,Weekend,Bronx,BXM6,NB,23,24,2
05/15/2023,Weekend,Bronx,BXM6,SB,7,38,1
05/15/2023,Weekend,Bronx,BXM6,SB,9,35,1
05/15/2023,Weekend,Bronx,BXM6,SB,10,18,2
05/15/2023,Weekend,Bronx,BXM6,SB,11,36,1
05/15/2023,Weekend,Bronx,BXM6,SB,12,35,1
05/15/2023,Weekend,Bronx,BXM6,SB,14,15,1
05/15/2023,Weekend,Bronx,BXM6,SB,15,4,1
05/15/2023,Weekend,Bronx,BXM6,SB,16,13,1
05/15/2023,Weekend,Bronx,BXM6,SB,17,27,1
05/15/2023,Weekend,Bronx,BXM6,SB,19,5,2
05/15/2023,Weekend,Bronx,BXM6,SB,21,15,1
05/15/2023,Weekend,Bronx,BXM6,SB,22,9,1
05/15/2023,Weekend,Bronx,BXM7,NB,0,30,4
05/15/2023,Weekend,Bronx,BXM7,NB,1,51,1
05/15/2023,Weekend,Bronx,BXM7,NB,8,24,2
05/15/2023,Weekend,Bronx,BXM7,NB,9,13,2
05/15/2023,Weekend,Bronx,BXM7,NB,10,12,4
05/15/2023,Weekend,Bronx,BXM7,NB,11,19,3
05/15/2023,Weekend,Bronx,BXM7,NB,12,20,4
05/15/2023,Weekend,Bronx,BXM7,NB,13,24,1
05/15/2023,Weekend,Bronx,BXM7,NB,14,33,3
05/15/2023,Weekend,Bronx,BXM7,NB,16,44,3
05/15/2023,Weekend,Bronx,BXM7,NB,17,43,4
05/15/2023,Weekend,Bronx,BXM7,NB,18,36,2
05/15/2023,Weekend,Bronx,BXM7,NB,19,53,3
05/15/2023,Weekend,Bronx,BXM7,NB,20,39,3
05/15/2023,Weekend,Bronx,BXM7,NB,21,16,1
05/15/2023,Weekend,Bronx,BXM7,NB,22,41,2
05/15/2023,Weekend,Bronx,BXM7,NB,23,45,5
05/15/2023,Weekend,Bronx,BXM7,SB,0,4,1
05/15/2023,Weekend,Bronx,BXM7,SB,6,65,1
05/15/2023,Weekend,Bronx,BXM7,SB,7,43,3
05/15/2023,Weekend,Bronx,BXM7,SB,8,38,2
05/15/2023,Weekend,Bronx,BXM7,SB,9,35,5
05/15/2023,Weekend,Bronx,BXM7,SB,10,38,4
05/15/2023,Weekend,Bronx,BXM7,SB,11,35,2
05/15/2023,Weekend,Bronx,BXM7,SB,12,25,2
05/15/2023,Weekend,Bronx,BXM7,SB,13,46,4
05/15/2023,Weekend,Bronx,BXM7,SB,14,25,1
05/15/2023,Weekend,Bronx,BXM7,SB,15,27,2
05/15/2023,Weekend,Bronx,BXM7,SB,16,25,3
05/15/2023,Weekend,Bronx,BXM7,SB,17,18,1
05/15/2023,Weekend,Bronx,BXM7,SB,18,11,2
05/15/2023,Weekend,Bronx,BXM7,SB,19,22,1
05/15/2023,Weekend,Bronx,BXM7,SB,20,15,2
05/15/2023,Weekend,Bronx,BXM7,SB,22,17,3
05/15/2023,Weekend,Bronx,BXM7,SB,23,6,2
05/15/2023,Weekend,Bronx,BXM8,NB,10,16,1
05/15/2023,Weekend,Bronx,BXM8,NB,11,25,1
05/15/2023,Weekend,Bronx,BXM8,NB,12,22,1
05/15/2023,Weekend,Bronx,BXM8,NB,13,18,2
05/15/2023,Weekend,Bronx,BXM8,NB,14,34,3
05/15/2023,Weekend,Bronx,BXM8,NB,15,36,2
05/15/2023,Weekend,Bronx,BXM8,NB,16,46,2
05/15/2023,Weekend,Bronx,BXM8,NB,17,20,1
05/15/2023,Weekend,Bronx,BXM8,NB,18,46,2
05/15/2023,Weekend,Bronx,BXM8,NB,19,51,1
05/15/2023,Weekend,Bronx,BXM8,NB,20,27,1
05/15/2023,Weekend,Bronx,BXM8,NB,21,40,1
05/15/2023,Weekend,Bronx,BXM8,NB,22,29,1
05/15/2023,Weekend,Bronx,BXM8,NB,23,65,2
05/15/2023,Weekend,Bronx,BXM8,SB,8,33,1
05/15/2023,Weekend,Bronx,BXM8,SB,9,73,1
05/15/2023,Weekend,Bronx,BXM8,SB,12,22,3
05/15/2023,Weekend,Bronx,BXM8,SB,13,44,2
05/15/2023,Weekend,Bronx,BXM8,SB,14,11,1
05/15/2023,Weekend,Bronx,BXM8,SB,15,25,1
05/15/2023,Weekend,Bronx,BXM8,SB,16,21,2
05/15/2023,Weekend,Bronx,BXM8,SB,17,13,1
05/15/2023,Weekend,Bronx,BXM8,SB,20,14,3
05/15/2023,Weekend,Bronx,BXM8,SB,21,19,2
05/15/2023,Weekend,Bronx,BXM9,NB,1,22,1
05/15/2023,Weekend,Bronx,BXM9,NB,11,11,2
05/15/2023,Weekend,Bronx,BXM9,NB,13,4,1
05/15/2023,Weekend,Bronx,BXM9,NB,14,23,3
05/15/2023,Weekend,Bronx,BXM9,NB,16,40,1
05/15/2023,Weekend,Bronx,BXM9,NB,17,34,2
05/15/2023,Weekend,Bronx,BXM9,NB,18,53,1
05/15/2023,Weekend,Bronx,BXM9,NB,21,38,1
05/15/2023,Weekend,Bronx,BXM9,NB,22,30,2
05/15/2023,Weekend,Bronx,BXM9,NB,23,31,1
05/15/2023,Weekend,Bronx,BXM9,SB,6,53,2
05/15/2023,Weekend,Bronx,BXM9,SB,7,46,2
05/15/2023,Weekend,Bronx,BXM9,SB,8,45,2
05/15/2023,Weekend,Bronx,BXM9,SB,9,40,2
05/15/2023,Weekend,Bronx,BXM9,SB,10,28,2
05/15/2023,Weekend,Bronx,BXM9,SB,11,38,1
05/15/2023,Weekend,Bronx,BXM9,SB,12,37,2
05/15/2023,Weekend,Bronx,BXM9,SB,13,69,1
05/15/2023,Weekend,Bronx,BXM9,SB,14,22,1
05/15/2023,Weekend,Bronx,BXM9,SB,15,17,2
05/15/2023,Weekend,Bronx,BXM9,SB,16,17,2
05/15/2023,Weekend,Bronx,BXM9,SB,17,10,2
05/15/2023,Weekend,Bronx,BXM9,SB,19,19,2
05/15/2023,Weekend,Bronx,BXM9,SB,21,13,1
05/15/2023,Weekend,Bronx,BXM9,SB,23,5,1
05/15/2023,Weekend,Brooklyn,BM1,EB,11,9,1
05/15/2023,Weekend,Brooklyn,BM1,EB,14,11,1
05/15/2023,Weekend,Brooklyn,BM1,EB,15,16,1
05/15/2023,Weekend,Brooklyn,BM1,EB,17,24,1
05/15/2023,Weekend,Brooklyn,BM1,EB,18,11,1
05/15/2023,Weekend,Brooklyn,BM1,EB,19,15,1
05/15/2023,Weekend,Brooklyn,BM1,EB,20,11,1
05/15/2023,Weekend,Brooklyn,BM1,EB,21,11,1
05/15/2023,Weekend,Brooklyn,BM1,EB,22,5,1
05/15/2023,Weekend,Brooklyn,BM1,WB,11,22,1
05/15/2023,Weekend,Brooklyn,BM1,WB,13,15,1
05/15/2023,Weekend,Brooklyn,BM1,WB,15,7,1
05/15/2023,Weekend,Brooklyn,BM2,EB,0,15,1
05/15/2023,Weekend,Brooklyn,BM2,EB,14,11,1
05/15/2023,Weekend,Brooklyn,BM2,EB,15,22,1
05/15/2023,Weekend,Brooklyn,BM2,EB,16,29,1
05/15/2023,Weekend,Brooklyn,BM2,EB,17,25,1
05/15/2023,Weekend,Brooklyn,BM2,EB,19,25,1
05/15/2023,Weekend,Brooklyn,BM2,EB,21,5,1
05/15/2023,Weekend,Brooklyn,BM2,EB,22,11,2
05/15/2023,Weekend,Brooklyn,BM2,EB,23,24,2
05/15/2023,Weekend,Brooklyn,BM2,WB,9,15,1
05/15/2023,Weekend,Brooklyn,BM2,WB,11,29,1
05/15/2023,Weekend,Brooklyn,BM2,WB,12,18,1
05/15/2023,Weekend,Brooklyn,BM3,EB,12,5,1
05/15/2023,Weekend,Brooklyn,BM3,EB,13,18,1
05/15/2023,Weekend,Brooklyn,BM3,EB,15,16,1
05/15/2023,Weekend,Brooklyn,BM3,EB,16,7,1
05/15/2023,Weekend,Brooklyn,BM3,EB,17,22,1
05/15/2023,Weekend,Brooklyn,BM3,EB,19,15,1
05/15/2023,Weekend,Brooklyn,BM3,EB,21,11,1
05/15/2023,Weekend,Brooklyn,BM3,EB,23,15,1
05/15/2023,Weekend,Brooklyn,BM3,WB,6,27,1
05/15/2023,Weekend,Brooklyn,BM3,WB,7,18,1
05/15/2023,Weekend,Brooklyn,BM3,WB,8,20,1
05/15/2023,Weekend,Brooklyn,BM3,WB,12,5,1
05/15/2023,Weekend,Brooklyn,BM3,WB,13,15,1
05/15/2023,Weekend,Brooklyn,BM3,WB,14,13,1
05/15/2023,Weekend,Brooklyn,BM4,EB,12,5,1
05/15/2023,Weekend,Brooklyn,BM4,EB,17,9,1
05/15/2023,Weekend,Brooklyn,BM4,WB,8,22,1
05/15/2023,Weekend,Brooklyn,BM4,WB,10,5,1
05/15/2023,Weekend,Brooklyn,BM4,WB,11,2,1
05/15/2023,Weekend,Brooklyn,BM5,EB,10,7,1
05/15/2023,Weekend,Brooklyn,BM5,EB,12,11,1
05/15/2023,Weekend,Brooklyn,BM5,EB,13,16,1
05/15/2023,Weekend,Brooklyn,BM5,EB,14,11,1
05/15/2023,Weekend,Brooklyn,BM5,EB,16,31,1
05/15/2023,Weekend,Brooklyn,BM5,EB,17,31,1
05/15/2023,Weekend,Brooklyn,BM5,EB,18,33,1
05/15/2023,Weekend,Brooklyn,BM5,WB,7,47,1
05/15/2023,Weekend,Brooklyn,BM5,WB,8,27,1
05/15/2023,Weekend,Brooklyn,BM5,WB,10,15,1
05/15/2023,Weekend,Brooklyn,BM5,WB,11,11,1
05/15/2023,Weekend,Brooklyn,BM5,WB,12,22,1
05/15/2023,Weekend,Brooklyn,X27,NB,5,22,1
05/15/2023,Weekend,Brooklyn,X27,NB,6,25,2
05/15/2023,Weekend,Brooklyn,X27,NB,7,20,1
05/15/2023,Weekend,Brooklyn,X27,NB,8,36,2
05/15/2023,Weekend,Brooklyn,X27,NB,9,52,2
05/15/2023,Weekend,Brooklyn,X27,NB,10,38,4
05/15/2023,Weekend,Brooklyn,X27,NB,11,25,4
05/15/2023,Weekend,Brooklyn,X27,NB,12,22,2
05/15/2023,Weekend,Brooklyn,X27,NB,13,20,1
05/15/2023,Weekend,Brooklyn,X27,NB,14,20,4
05/15/2023,Weekend,Brooklyn,X27,NB,16,10,4
05/15/2023,Weekend,Brooklyn,X27,NB,17,13,1
05/15/2023,Weekend,Brooklyn,X27,NB,18,6,2
05/15/2023,Weekend,Brooklyn,X27,NB,19,5,2
05/15/2023,Weekend,Brooklyn,X27,NB,20,4,1
05/15/2023,Weekend,Brooklyn,X27,SB,0,29,1
05/15/2023,Weekend,Brooklyn,X27,SB,8,4,2
05/15/2023,Weekend,Brooklyn,X27,SB,9,3,3
05/15/2023,Weekend,Brooklyn,X27,SB,10,9,2
05/15/2023,Weekend,Brooklyn,X27,SB,11,24,2
05/15/2023,Weekend,Brooklyn,X27,SB,12,18,2
05/15/2023,Weekend,Brooklyn,X27,SB,13,28,2
05/15/2023,Weekend,Brooklyn,X27,SB,14,36,3
05/15/2023,Weekend,Brooklyn,X27,SB,15,43,2
05/15/2023,Weekend,Brooklyn,X27,SB,16,25,5
05/15/2023,Weekend,Brooklyn,X27,SB,17,33,3
05/15/2023,Weekend,Brooklyn,X27,SB,18,50,2
05/15/2023,Weekend,Brooklyn,X27,SB,19,38,1
05/15/2023,Weekend,Brooklyn,X27,SB,20,28,3
05/15/2023,Weekend,Brooklyn,X27,SB,21,24,2
05/15/2023,Weekend,Brooklyn,X27,SB,23,44,1
05/15/2023,Weekend,Brooklyn,X28,NB,6,47,1
05/15/2023,Weekend,Brooklyn,X28,NB,7,33,1
05/15/2023,Weekend,Brooklyn,X28,NB,8,35,3
05/15/2023,Weekend,Brooklyn,X28,NB,9,47,1
05/15/2023,Weekend,Brooklyn,X28,NB,10,38,2
05/15/2023,Weekend,Brooklyn,X28,NB,11,29,1
05/15/2023,Weekend,Brooklyn,X28,NB,12,21,2
05/15/2023,Weekend,Brooklyn,X28,NB,13,16,2
05/15/2023,Weekend,Brooklyn,X28,NB,14,13,2
05/15/2023,Weekend,Brooklyn,X28,NB,15,15,1
05/15/2023,Weekend,Brooklyn,X28,NB,16,9,4
05/15/2023,Weekend,Brooklyn,X28,NB,18,6,2
05/15/2023,Weekend,Brooklyn,X28,NB,19,4,1
05/15/2023,Weekend,Brooklyn,X28,NB,20,2,1
05/15/2023,Weekend,Brooklyn,X28,SB,9,4,2
05/15/2023,Weekend,Brooklyn,X28,SB,10,6,2
05/15/2023,Weekend,Brooklyn,X28,SB,11,18,1
05/15/2023,Weekend,Brooklyn,X28,SB,14,12,3
05/15/2023,Weekend,Brooklyn,X28,SB,15,23,3
05/15/2023,Weekend,Brooklyn,X28,SB,16,23,2
05/15/2023,Weekend,Brooklyn,X28,SB,17,45,3
05/15/2023,Weekend,Brooklyn,X28,SB,18,15,2
05/15/2023,Weekend,Brooklyn,X28,SB,19,36,1
05/15/2023,Weekend,Brooklyn,X28,SB,20,25,3
05/15/2023,Weekend,Brooklyn,X28,SB,21,15,1
05/15/2023,Weekend,Brooklyn,X28,SB,22,31,1
05/15/2023,Weekend,Queens,QM15,EB,8,2,1
05/15/2023,Weekend,Queens,QM15,EB,9,4,1
05/15/2023,Weekend,Queens,QM15,EB,11,4,1
05/15/2023,Weekend,Queens,QM15,EB,12,13,1
05/15/2023,Weekend,Queens,QM15,EB,13,20,1
05/15/2023,Weekend,Queens,QM15,EB,15,36,1
05/15/2023,Weekend,Queens,QM15,EB,19,35,1
05/15/2023,Weekend,Queens,QM15,EB,23,33,1
05/15/2023,Weekend,Queens,QM15,WB,6,58,1
05/15/2023,Weekend,Queens,QM15,WB,7,33,1
05/15/2023,Weekend,Queens,QM15,WB,10,45,2
05/15/2023,Weekend,Queens,QM15,WB,12,19,2
05/15/2023,Weekend,Queens,QM15,WB,13,22,1
05/15/2023,Weekend,Queens,QM15,WB,18,5,1
05/15/2023,Weekend,Queens,QM2,EB,0,5,1
05/15/2023,Weekend,Queens,QM2,EB,12,5,2
05/15/2023,Weekend,Queens,QM2,EB,13,9,2
05/15/2023,Weekend,Queens,QM2,EB,14,8,2
05/15/2023,Weekend,Queens,QM2,EB,15,7,1
05/15/2023,Weekend,Queens,QM2,EB,16,29,1
05/15/2023,Weekend,Queens,QM2,EB,17,42,1
05/15/2023,Weekend,Queens,QM2,EB,18,20,1
05/15/2023,Weekend,Queens,QM2,EB,19,26,2
05/15/2023,Weekend,Queens,QM2,EB,20,22,1
05/15/2023,Weekend,Queens,QM2,EB,21,4,1
05/15/2023,Weekend,Queens,QM2,EB,22,7,1
05/15/2023,Weekend,Queens,QM2,EB,23,11,1
05/15/2023,Weekend,Queens,QM2,WB,6,20,1
05/15/2023,Weekend,Queens,QM2,WB,7,22,1
05/15/2023,Weekend,Queens,QM2,WB,9,40,2
05/15/2023,Weekend,Queens,QM2,WB,10,31,1
05/15/2023,Weekend,Queens,QM2,WB,11,27,1
05/15/2023,Weekend,Queens,QM2,WB,14,19,2
